article,date,views,id
New York University,2020-03-01,70320,new_york_university:zodiac
New York University,2020-04-01,90414,new_york_university:zodiac
New York University,2020-05-01,87666,new_york_university:zodiac
New York University,2020-06-01,69646,new_york_university:zodiac
New York University,2020-07-01,64913,new_york_university:zodiac
New York University,2020-08-01,66318,new_york_university:zodiac
New York University,2020-09-01,64157,new_york_university:zodiac
New York University,2020-10-01,95043,new_york_university:zodiac
New York University,2020-11-01,102869,new_york_university:zodiac
YouTube,2015-10-01,787605,new_york_university:you_tube
YouTube,2015-11-01,987632,new_york_university:you_tube
YouTube,2015-12-01,1061243,new_york_university:you_tube
YouTube,2016-01-01,987011,new_york_university:you_tube
YouTube,2016-02-01,1023859,new_york_university:you_tube
YouTube,2016-03-01,842215,new_york_university:you_tube
YouTube,2016-04-01,919252,new_york_university:you_tube
YouTube,2016-05-01,834361,new_york_university:you_tube
YouTube,2016-06-01,737312,new_york_university:you_tube
YouTube,2016-07-01,776781,new_york_university:you_tube
YouTube,2016-08-01,905065,new_york_university:you_tube
YouTube,2016-09-01,863806,new_york_university:you_tube
YouTube,2016-10-01,1288045,new_york_university:you_tube
YouTube,2016-11-01,782658,new_york_university:you_tube
YouTube,2016-12-01,894071,new_york_university:you_tube
YouTube,2017-01-01,1010518,new_york_university:you_tube
YouTube,2017-02-01,1000268,new_york_university:you_tube
YouTube,2017-03-01,942496,new_york_university:you_tube
YouTube,2017-04-01,1078198,new_york_university:you_tube
YouTube,2017-05-01,1482003,new_york_university:you_tube
YouTube,2017-06-01,1216105,new_york_university:you_tube
YouTube,2017-07-01,938938,new_york_university:you_tube
YouTube,2017-08-01,866694,new_york_university:you_tube
YouTube,2017-09-01,843894,new_york_university:you_tube
YouTube,2017-10-01,812280,new_york_university:you_tube
YouTube,2017-11-01,709183,new_york_university:you_tube
YouTube,2017-12-01,783495,new_york_university:you_tube
YouTube,2018-01-01,844351,new_york_university:you_tube
YouTube,2018-02-01,797062,new_york_university:you_tube
YouTube,2018-03-01,870097,new_york_university:you_tube
YouTube,2018-04-01,861772,new_york_university:you_tube
YouTube,2018-05-01,773338,new_york_university:you_tube
YouTube,2018-06-01,708053,new_york_university:you_tube
YouTube,2018-07-01,880857,new_york_university:you_tube
YouTube,2018-08-01,942466,new_york_university:you_tube
YouTube,2018-09-01,971515,new_york_university:you_tube
YouTube,2018-10-01,1113055,new_york_university:you_tube
YouTube,2018-11-01,1142917,new_york_university:you_tube
YouTube,2018-12-01,1176476,new_york_university:you_tube
YouTube,2019-01-01,1122634,new_york_university:you_tube
YouTube,2019-02-01,922323,new_york_university:you_tube
YouTube,2019-03-01,1098389,new_york_university:you_tube
YouTube,2019-04-01,1067952,new_york_university:you_tube
YouTube,2019-05-01,1088955,new_york_university:you_tube
YouTube,2019-06-01,939332,new_york_university:you_tube
YouTube,2019-07-01,1071413,new_york_university:you_tube
YouTube,2019-08-01,1081933,new_york_university:you_tube
YouTube,2019-09-01,1096628,new_york_university:you_tube
YouTube,2019-10-01,1244326,new_york_university:you_tube
YouTube,2019-11-01,1685428,new_york_university:you_tube
YouTube,2019-12-01,1838056,new_york_university:you_tube
YouTube,2020-01-01,1247364,new_york_university:you_tube
YouTube,2020-02-01,1019257,new_york_university:you_tube
YouTube,2020-03-01,1082575,new_york_university:you_tube
YouTube,2020-04-01,1417678,new_york_university:you_tube
YouTube,2020-05-01,1469526,new_york_university:you_tube
YouTube,2020-06-01,1243144,new_york_university:you_tube
YouTube,2020-07-01,1500407,new_york_university:you_tube
YouTube,2020-08-01,1461241,new_york_university:you_tube
YouTube,2020-09-01,1375253,new_york_university:you_tube
YouTube,2020-10-01,1562510,new_york_university:you_tube
YouTube,2020-11-01,1694683,new_york_university:you_tube
Episodes of Shameless TV series,2015-10-01,43266,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2015-11-01,45070,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2015-12-01,55276,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2016-01-01,200459,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2016-02-01,163032,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2016-03-01,171017,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2016-04-01,116474,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2016-05-01,45513,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2016-06-01,40129,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2016-07-01,114605,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2016-08-01,102448,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2016-09-01,144718,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2016-10-01,194498,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2016-11-01,237686,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2016-12-01,299173,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2017-01-01,244251,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2017-02-01,171671,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2017-03-01,163255,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2017-04-01,125839,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2017-05-01,107257,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2017-06-01,95601,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2017-07-01,103114,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2017-08-01,85370,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2017-09-01,77069,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2017-10-01,78529,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2017-11-01,142887,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2017-12-01,163480,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2018-01-01,221534,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2018-02-01,114454,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2018-03-01,73593,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2018-04-01,57463,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2018-05-01,46765,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2018-06-01,44676,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2018-07-01,53635,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2018-08-01,86799,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2018-09-01,107924,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2018-10-01,138319,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2018-11-01,74158,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2018-12-01,53912,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2019-01-01,97602,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2019-02-01,123252,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2019-03-01,126533,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2019-04-01,50642,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2019-05-01,38937,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2019-06-01,9647,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2019-07-01,2525,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2019-08-01,3128,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2019-09-01,4441,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2019-10-01,4447,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2019-11-01,6349,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2019-12-01,21747,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2020-01-01,54807,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2020-02-01,19609,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2020-03-01,24138,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2020-04-01,31091,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2020-05-01,18999,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2020-06-01,4000,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2020-07-01,3799,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2020-08-01,1436,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2020-09-01,1136,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2020-10-01,1170,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Episodes of Shameless TV series,2020-11-01,1686,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2015-10-01,106724,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2015-11-01,97854,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2015-12-01,92670,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2016-01-01,112038,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2016-02-01,110922,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2016-03-01,126243,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2016-04-01,106428,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2016-05-01,106097,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2016-06-01,103110,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2016-07-01,96762,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2016-08-01,103924,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2016-09-01,107831,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2016-10-01,107526,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2016-11-01,103413,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2016-12-01,99107,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2017-01-01,114516,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2017-02-01,112365,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2017-03-01,120382,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2017-04-01,100116,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2017-05-01,106092,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2017-06-01,105272,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2017-07-01,104689,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2017-08-01,98796,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2017-09-01,108925,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2017-10-01,115161,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2017-11-01,112835,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2017-12-01,143331,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2018-01-01,117829,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2018-02-01,107328,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2018-03-01,111827,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2018-04-01,107472,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2018-05-01,111819,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2018-06-01,106235,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2018-07-01,107327,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2018-08-01,115756,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2018-09-01,115276,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2018-10-01,114431,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2018-11-01,100095,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2018-12-01,97000,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2019-01-01,108099,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2019-02-01,100694,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2019-03-01,110973,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2019-04-01,101473,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2019-05-01,92503,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2019-06-01,84578,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2019-07-01,92740,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2019-08-01,93364,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2019-09-01,97891,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2019-10-01,101491,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2019-11-01,100106,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2019-12-01,87859,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2020-01-01,92723,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2020-02-01,86385,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2020-03-01,86061,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2020-04-01,100309,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2020-05-01,93314,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2020-06-01,80669,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2020-07-01,87035,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2020-08-01,86677,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2020-09-01,92180,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2020-10-01,98761,r_programming_language:list_of_shameless_u_s_tv_series_episodes
R (programming language),2020-11-01,106220,r_programming_language:list_of_shameless_u_s_tv_series_episodes
Isabela Moner,2015-10-01,16693,causal_inference:isabela_moner
Isabela Moner,2015-11-01,10563,causal_inference:isabela_moner
Isabela Moner,2015-12-01,10752,causal_inference:isabela_moner
Isabela Moner,2016-01-01,20278,causal_inference:isabela_moner
Isabela Moner,2016-02-01,16002,causal_inference:isabela_moner
Isabela Moner,2016-03-01,19507,causal_inference:isabela_moner
Isabela Moner,2016-04-01,28466,causal_inference:isabela_moner
Isabela Moner,2016-05-01,39984,causal_inference:isabela_moner
Isabela Moner,2016-06-01,68506,causal_inference:isabela_moner
Isabela Moner,2016-07-01,56745,causal_inference:isabela_moner
Isabela Moner,2016-08-01,54334,causal_inference:isabela_moner
Isabela Moner,2016-09-01,48838,causal_inference:isabela_moner
Isabela Moner,2016-10-01,47828,causal_inference:isabela_moner
Isabela Moner,2016-11-01,47294,causal_inference:isabela_moner
Isabela Moner,2016-12-01,96002,causal_inference:isabela_moner
Isabela Moner,2017-01-01,62578,causal_inference:isabela_moner
Isabela Moner,2017-02-01,51543,causal_inference:isabela_moner
Isabela Moner,2017-03-01,83555,causal_inference:isabela_moner
Isabela Moner,2017-04-01,68307,causal_inference:isabela_moner
Isabela Moner,2017-05-01,56690,causal_inference:isabela_moner
Isabela Moner,2017-06-01,199455,causal_inference:isabela_moner
Isabela Moner,2017-07-01,103870,causal_inference:isabela_moner
Isabela Moner,2017-08-01,46289,causal_inference:isabela_moner
Isabela Moner,2017-09-01,93808,causal_inference:isabela_moner
Isabela Moner,2017-10-01,62026,causal_inference:isabela_moner
Isabela Moner,2017-11-01,39477,causal_inference:isabela_moner
Isabela Moner,2017-12-01,44241,causal_inference:isabela_moner
Isabela Moner,2018-01-01,48053,causal_inference:isabela_moner
Isabela Moner,2018-02-01,37991,causal_inference:isabela_moner
Isabela Moner,2018-03-01,57979,causal_inference:isabela_moner
Isabela Moner,2018-04-01,40342,causal_inference:isabela_moner
Isabela Moner,2018-05-01,66731,causal_inference:isabela_moner
Isabela Moner,2018-06-01,122888,causal_inference:isabela_moner
Isabela Moner,2018-07-01,150009,causal_inference:isabela_moner
Isabela Moner,2018-08-01,105352,causal_inference:isabela_moner
Isabela Moner,2018-09-01,125215,causal_inference:isabela_moner
Isabela Moner,2018-10-01,130662,causal_inference:isabela_moner
Isabela Moner,2018-11-01,159304,causal_inference:isabela_moner
Isabela Moner,2018-12-01,126124,causal_inference:isabela_moner
Isabela Moner,2019-01-01,115023,causal_inference:isabela_moner
Isabela Moner,2019-02-01,153079,causal_inference:isabela_moner
Isabela Moner,2019-03-01,530393,causal_inference:isabela_moner
Isabela Moner,2019-04-01,193297,causal_inference:isabela_moner
Isabela Moner,2019-05-01,133322,causal_inference:isabela_moner
Isabela Moner,2019-06-01,131787,causal_inference:isabela_moner
Isabela Moner,2019-07-01,289814,causal_inference:isabela_moner
Isabela Moner,2019-08-01,450689,causal_inference:isabela_moner
Isabela Moner,2019-09-01,163391,causal_inference:isabela_moner
Isabela Moner,2019-10-01,113066,causal_inference:isabela_moner
Isabela Moner,2019-11-01,390137,causal_inference:isabela_moner
Isabela Moner,2019-12-01,243453,causal_inference:isabela_moner
Isabela Moner,2020-01-01,202489,causal_inference:isabela_moner
Isabela Moner,2020-02-01,115421,causal_inference:isabela_moner
Isabela Moner,2020-03-01,125357,causal_inference:isabela_moner
Isabela Moner,2020-04-01,148969,causal_inference:isabela_moner
Isabela Moner,2020-05-01,165696,causal_inference:isabela_moner
Isabela Moner,2020-06-01,126650,causal_inference:isabela_moner
Isabela Moner,2020-07-01,122181,causal_inference:isabela_moner
Isabela Moner,2020-08-01,162456,causal_inference:isabela_moner
Isabela Moner,2020-09-01,112827,causal_inference:isabela_moner
Isabela Moner,2020-10-01,126039,causal_inference:isabela_moner
Isabela Moner,2020-11-01,137811,causal_inference:isabela_moner
Chicago,2015-10-01,278682,new_york_university:chicago
Chicago,2015-11-01,276614,new_york_university:chicago
Chicago,2015-12-01,277231,new_york_university:chicago
Chicago,2016-01-01,278801,new_york_university:chicago
Chicago,2016-02-01,256943,new_york_university:chicago
Chicago,2016-03-01,298691,new_york_university:chicago
Chicago,2016-04-01,424436,new_york_university:chicago
Chicago,2016-05-01,285532,new_york_university:chicago
Chicago,2016-06-01,270636,new_york_university:chicago
Chicago,2016-07-01,260505,new_york_university:chicago
Chicago,2016-08-01,260741,new_york_university:chicago
Chicago,2016-09-01,269155,new_york_university:chicago
Chicago,2016-10-01,286587,new_york_university:chicago
Chicago,2016-11-01,318685,new_york_university:chicago
Chicago,2016-12-01,270211,new_york_university:chicago
Chicago,2017-01-01,325523,new_york_university:chicago
Chicago,2017-02-01,247661,new_york_university:chicago
Chicago,2017-03-01,268868,new_york_university:chicago
Chicago,2017-04-01,241337,new_york_university:chicago
Chicago,2017-05-01,251367,new_york_university:chicago
Chicago,2017-06-01,234550,new_york_university:chicago
Chicago,2017-07-01,252881,new_york_university:chicago
Chicago,2017-08-01,265088,new_york_university:chicago
Chicago,2017-09-01,268476,new_york_university:chicago
Chicago,2017-10-01,240932,new_york_university:chicago
Chicago,2017-11-01,258754,new_york_university:chicago
Chicago,2017-12-01,216530,new_york_university:chicago
Chicago,2018-01-01,250079,new_york_university:chicago
Chicago,2018-02-01,219103,new_york_university:chicago
Chicago,2018-03-01,235299,new_york_university:chicago
Chicago,2018-04-01,229999,new_york_university:chicago
Chicago,2018-05-01,287093,new_york_university:chicago
Chicago,2018-06-01,223089,new_york_university:chicago
Chicago,2018-07-01,239209,new_york_university:chicago
Chicago,2018-08-01,254280,new_york_university:chicago
Chicago,2018-09-01,237024,new_york_university:chicago
Chicago,2018-10-01,242209,new_york_university:chicago
Chicago,2018-11-01,238353,new_york_university:chicago
Chicago,2018-12-01,235600,new_york_university:chicago
Chicago,2019-01-01,273381,new_york_university:chicago
Chicago,2019-02-01,237701,new_york_university:chicago
Chicago,2019-03-01,229749,new_york_university:chicago
Chicago,2019-04-01,223809,new_york_university:chicago
Chicago,2019-05-01,235320,new_york_university:chicago
Chicago,2019-06-01,223513,new_york_university:chicago
Chicago,2019-07-01,246728,new_york_university:chicago
Chicago,2019-08-01,255387,new_york_university:chicago
Chicago,2019-09-01,257719,new_york_university:chicago
Chicago,2019-10-01,279515,new_york_university:chicago
Chicago,2019-11-01,276929,new_york_university:chicago
Chicago,2019-12-01,391883,new_york_university:chicago
Chicago,2020-01-01,348594,new_york_university:chicago
Chicago,2020-02-01,245220,new_york_university:chicago
Chicago,2020-03-01,274981,new_york_university:chicago
Chicago,2020-04-01,346871,new_york_university:chicago
Chicago,2020-05-01,305558,new_york_university:chicago
Chicago,2020-06-01,273120,new_york_university:chicago
Chicago,2020-07-01,313891,new_york_university:chicago
Chicago,2020-08-01,327011,new_york_university:chicago
Chicago,2020-09-01,232898,new_york_university:chicago
Chicago,2020-10-01,250607,new_york_university:chicago
Chicago,2020-11-01,302793,new_york_university:chicago
Afghanistan,2015-10-01,246009,new_york_university:afghanistan
Afghanistan,2015-11-01,235744,new_york_university:afghanistan
Afghanistan,2015-12-01,224314,new_york_university:afghanistan
Afghanistan,2016-01-01,236947,new_york_university:afghanistan
Afghanistan,2016-02-01,200483,new_york_university:afghanistan
Afghanistan,2016-03-01,238540,new_york_university:afghanistan
Afghanistan,2016-04-01,268715,new_york_university:afghanistan
Afghanistan,2016-05-01,213563,new_york_university:afghanistan
Afghanistan,2016-06-01,222431,new_york_university:afghanistan
Afghanistan,2016-07-01,206922,new_york_university:afghanistan
Afghanistan,2016-08-01,209127,new_york_university:afghanistan
Afghanistan,2016-09-01,216049,new_york_university:afghanistan
Afghanistan,2016-10-01,223087,new_york_university:afghanistan
Afghanistan,2016-11-01,200693,new_york_university:afghanistan
Afghanistan,2016-12-01,206401,new_york_university:afghanistan
Afghanistan,2017-01-01,224850,new_york_university:afghanistan
Afghanistan,2017-02-01,218423,new_york_university:afghanistan
Afghanistan,2017-03-01,223137,new_york_university:afghanistan
Afghanistan,2017-04-01,250439,new_york_university:afghanistan
Afghanistan,2017-05-01,239938,new_york_university:afghanistan
Afghanistan,2017-06-01,215344,new_york_university:afghanistan
Afghanistan,2017-07-01,192933,new_york_university:afghanistan
Afghanistan,2017-08-01,244059,new_york_university:afghanistan
Afghanistan,2017-09-01,211018,new_york_university:afghanistan
Afghanistan,2017-10-01,206533,new_york_university:afghanistan
Afghanistan,2017-11-01,202273,new_york_university:afghanistan
Afghanistan,2017-12-01,195539,new_york_university:afghanistan
Afghanistan,2018-01-01,253835,new_york_university:afghanistan
Afghanistan,2018-02-01,208418,new_york_university:afghanistan
Afghanistan,2018-03-01,220608,new_york_university:afghanistan
Afghanistan,2018-04-01,232914,new_york_university:afghanistan
Afghanistan,2018-05-01,228523,new_york_university:afghanistan
Afghanistan,2018-06-01,213810,new_york_university:afghanistan
Afghanistan,2018-07-01,210428,new_york_university:afghanistan
Afghanistan,2018-08-01,225508,new_york_university:afghanistan
Afghanistan,2018-09-01,252120,new_york_university:afghanistan
Afghanistan,2018-10-01,228336,new_york_university:afghanistan
Afghanistan,2018-11-01,214034,new_york_university:afghanistan
Afghanistan,2018-12-01,214736,new_york_university:afghanistan
Afghanistan,2019-01-01,255732,new_york_university:afghanistan
Afghanistan,2019-02-01,248710,new_york_university:afghanistan
Afghanistan,2019-03-01,249910,new_york_university:afghanistan
Afghanistan,2019-04-01,213178,new_york_university:afghanistan
Afghanistan,2019-05-01,213545,new_york_university:afghanistan
Afghanistan,2019-06-01,293259,new_york_university:afghanistan
Afghanistan,2019-07-01,242818,new_york_university:afghanistan
Afghanistan,2019-08-01,251521,new_york_university:afghanistan
Afghanistan,2019-09-01,259109,new_york_university:afghanistan
Afghanistan,2019-10-01,228456,new_york_university:afghanistan
Afghanistan,2019-11-01,227543,new_york_university:afghanistan
Afghanistan,2019-12-01,267262,new_york_university:afghanistan
Afghanistan,2020-01-01,281652,new_york_university:afghanistan
Afghanistan,2020-02-01,230214,new_york_university:afghanistan
Afghanistan,2020-03-01,279282,new_york_university:afghanistan
Afghanistan,2020-04-01,291067,new_york_university:afghanistan
Afghanistan,2020-05-01,262996,new_york_university:afghanistan
Afghanistan,2020-06-01,224095,new_york_university:afghanistan
Afghanistan,2020-07-01,219013,new_york_university:afghanistan
Afghanistan,2020-08-01,226385,new_york_university:afghanistan
Afghanistan,2020-09-01,223310,new_york_university:afghanistan
Afghanistan,2020-10-01,224945,new_york_university:afghanistan
Afghanistan,2020-11-01,234635,new_york_university:afghanistan
Microsoft,2015-10-01,271787,new_york_university:microsoft
Microsoft,2015-11-01,230729,new_york_university:microsoft
Microsoft,2015-12-01,223667,new_york_university:microsoft
Microsoft,2016-01-01,258759,new_york_university:microsoft
Microsoft,2016-02-01,330085,new_york_university:microsoft
Microsoft,2016-03-01,248417,new_york_university:microsoft
Microsoft,2016-04-01,283196,new_york_university:microsoft
Microsoft,2016-05-01,231376,new_york_university:microsoft
Microsoft,2016-06-01,269130,new_york_university:microsoft
Microsoft,2016-07-01,214542,new_york_university:microsoft
Microsoft,2016-08-01,218722,new_york_university:microsoft
Microsoft,2016-09-01,322246,new_york_university:microsoft
Microsoft,2016-10-01,252228,new_york_university:microsoft
Microsoft,2016-11-01,285359,new_york_university:microsoft
Microsoft,2016-12-01,276222,new_york_university:microsoft
Microsoft,2017-01-01,263302,new_york_university:microsoft
Microsoft,2017-02-01,255639,new_york_university:microsoft
Microsoft,2017-03-01,257274,new_york_university:microsoft
Microsoft,2017-04-01,236168,new_york_university:microsoft
Microsoft,2017-05-01,249422,new_york_university:microsoft
Microsoft,2017-06-01,227427,new_york_university:microsoft
Microsoft,2017-07-01,277040,new_york_university:microsoft
Microsoft,2017-08-01,241259,new_york_university:microsoft
Microsoft,2017-09-01,244591,new_york_university:microsoft
Microsoft,2017-10-01,270294,new_york_university:microsoft
Microsoft,2017-11-01,256115,new_york_university:microsoft
Microsoft,2017-12-01,228374,new_york_university:microsoft
Microsoft,2018-01-01,258629,new_york_university:microsoft
Microsoft,2018-02-01,239502,new_york_university:microsoft
Microsoft,2018-03-01,257046,new_york_university:microsoft
Microsoft,2018-04-01,233571,new_york_university:microsoft
Microsoft,2018-05-01,218144,new_york_university:microsoft
Microsoft,2018-06-01,207788,new_york_university:microsoft
Microsoft,2018-07-01,218556,new_york_university:microsoft
Microsoft,2018-08-01,212792,new_york_university:microsoft
